NOME;CATEGORIA;PRECO_NORMAL;PRECO_PROMO;URL_IMG;DESCRICAO
WHISKY JOHNNIE WALKER BLUE LABEL l 750 ml;whisky;1449.9;1449.9;https://fibo.promokit.com.br/images/empresa/06da2db0-fc27-11ee-8801-7327654d4154.png;"BLUE LABEL é o ápice dos whiskies da Casa de Walker – a epítome da arte de preparar blends. Criado para refletir o estilo dos whiskies do início do século 19, é preparado com alguns dos barris mais raros dos estoques de JOHNNIE WALKER, que possui o maior estoque do mundo. Os barris são selecionados a mão e separados, por sua excepcional qualidade, caráter e sabor. O caráter de BLUE LABEL é realmente único; é complexo, vigoroso e incrivelmente suave, com a característica defumada de JOHNNIE WALKER."
WISKY MACALLAN 15 ANOS DOUBLE CASK;whisky;1390.9;1390.9;https://fibo.promokit.com.br/images/empresa/bf62bce0-fc26-11ee-b516-3fec8e129166.png;Whisky Macallan 15 anos - Double Cask 700ml. A linha Double Cask de Macallan, é uma expressão de 15 anos! O single malte passou seus anos em uma combinação de carvalho americano e europeu, ambos experientes com xerez Oloroso. O que esperava de Macallan? Um maravilhoso equilíbrio de doçura cremosa e tempero ardente para ser encontrado neste. Detalhes: Nota olfativa: Butterscotch e passas gordurosas, com crumble de maçã temperada e tempero de carvalho. Nota gustativa: Frutas secas galore, com um pó de canela, gengibre cristalizado e casca de laranja. Acabamento: Gengibre mais aquecido ao lado de uma garoa de mel e caramelo amanteigado.
WHISKEY BUFFALO TRACE 750ML;whisky;149.9;149.9;https://fibo.promokit.com.br/images/empresa/73640460-3655-11f0-ba8c-495bcaeda111.png;Whisky Buffalo Trace Bourbon 750 ml. O Buffalo Trace é um whisky bourbon premiado, produzido pela Buffalo Trace Distillery em Frankfort, Kentucky, uma das mais antigas destilarias dos Estados Unidos. Feito com milho, centeio e cevada maltada, passa por envelhecimento em barris de carvalho, o que lhe confere notas de baunilha, caramelo e especiarias. Reconhecido por seu sabor equilibrado e complexo, é considerado de alta qualidade, mas com preço acessível. Além do Buffalo Trace, a destilaria também produz outras marcas renomadas como Blanton's, Evan Williams e Weller. O Buffalo Trace Kentucky Straight Bourbon Whiskey é produzido pela destilaria mais antiga em operação contínua na América, localizada às margens do rio Kentucky. Inspirado pelos antigos búfalos que abriram caminhos para os pioneiros, o whisky é feito a partir de uma mistura de milho, centeio e cevada, envelhecendo por anos em barris novos de carvalho em armazéns centenários, atingindo o auge da maturidade. A destilaria mantém a tradição de produção de bourbon há mais de 200 anos. Harmoniza com Carnes grelhadas e defumadas costelas, bife e hambúrgueres, Queijos curados e fortes Queijos como cheddar envelhecido, gouda defumado ou queijo azul, Chocolate amargo, Sobremesas à base de baunilha e caramelo.
WHISKEY MACALLAN NIGHT ON EARTH;whisky;1708.9;1708.9;https://fibo.promokit.com.br/images/empresa/b0674570-0bcb-11f0-80db-2fe0f298c7c6.png;WHISKY MACALLAN NIGHT ON EARTH 700 ML Propósito o presente perfeito para novos consumidores de whisky e que são apaixonados por produtos de luxo assim como consumidores habituais de whisky que querem continuar aumentando sua coleção. Para a temporada de 23 24 a The Macallan colaborou com a aclamada artista chinesa Nini Sum, artista visual que criou uma jornada inspirada no Ano Novo. O líquido é exclusivo desta edição e com produção limitada Aroma Carvalho tostado, frutas cítricas, vanila e biscoito de aveia Paladar Uma explosão de frutas cítricas limão tahiti e siciliano vanila e côco queimado Acabamento Médio, com uma doçura de vanila e carvalho Colecionável o segundo lançamento anual limitado da excepcional coleção A Night on Earth o presente de fim de ano insuperável. Potencial de valorização como acontece nas demais edições especiais da marca, esse whisky tende a se valorizar com o tempo por ser específico e escasso. Perfil de sabor pouco usual para The Macallan, com a presença de whisky maturado em barricas de carvalho Americano (ex Bourbon), al ém das tradicionais barricas ex Jerez espanhol, caracter ísticas da marca Embalagem diferenciada, inovadora e com diversas camadas, o que torna o produto altamente presente presenteável. Teor Alc óolico 43% vol
WHISKY DEWARS 18 ANOS;whisky;649.9;649.9;https://fibo.promokit.com.br/images/empresa/59937890-1789-11ef-a9ef-4d1b925e88ef.png;Um whisky rico e inigualável. Suave e cremoso. Nós só usamos os melhores maltes de 18 anos da Escócia para formar esse inigualável Blended de whiskies. A expressão de 18 anos de Dewar Blended Scotch é primeiro envelhecido em carvalho americano antes de ser misturada e recarregados em um tonel de carvalho estar descansado por um período prolongado de tempo. Isso permite que todos os sabores se casar com seus sabores complexos e nuances antes de ser engarrafado.
WHISKY DOUBLE BLACK;whisky;259.9;259.9;https://fibo.promokit.com.br/images/empresa/4ddebb50-8d99-11ef-8d66-67ccde75bec0.png;Diferentemente do Black Label Clássico (12 anos), o Double Black possuí o sabor defumado mais Intenso. As características de Johnnie Walker Black Label, especialmente as notas defumadas, são ainda mais intensas em Johnnie Walker Double Black. Produzido a partir da combinação de alguns maltes exclusivos, selecionados especialmente para garantir o sabor defumado e envelhecidos em barris de carvalho, o que significa uma qualidade exemplar. Tem aromas trufados mais encorpados e intensos e sabor defumado. A produção é artesanal, feita em pequenos lotes, a partir de uísques de destilarias da costa oeste escocesa. No ano passado, a bebida foi premiada na categoria “Best Super Premium Blends” do prêmio World Whisky Masters
WHISKY GRAND OLD PARR 12 ANOS 1 LITRO;whisky;139.9;139.9;https://fibo.promokit.com.br/images/empresa/bc206450-dc83-11ee-b6bf-95b889d0a534.png;Whisky Old Parr 12 anos 1 LITRO O Old Parr 12 Anos é um whisky escocês bastante renomado, produzido pela Diageo em uma das suas fábricas de alta produção em Leven, uma cidade localizada na região das Terras Baixas Centrais do Leste da Escócia, perto de Edimburgo. A Diageo é uma das maiores empresas de bebidas alcoólicas do mundo, o que certamente garante um padrão de qualidade elevado. Com 12 anos de maturação, o Old Parr 12 Anos é um whisky de malte misturado, conhecido por seu sabor equilibrado e complexo. Seu perfil oferece notas de frutas secas, mel e uma leve defumação, típicas dos melhores whiskies escoceses. É uma excelente escolha para quem busca algo mais refinado, mas sem chegar ao preço das edições mais exclusivas. Whisky Old Parr tem uma longa história, e seu nome é uma homenagem a Thomas Parr, também conhecido como Velho Tom Parr, que viveu entre os séculos XVI e XVII e ficou famoso por ter sido o homem mais velho da história inglesa, com impressionantes 152 anos de vida. Essa longevidade foi uma grande inspiração para a marca, que carrega a ideia de envelhecimento e tradição. O Grand Old Parr, como passou a ser chamado em 1941 (anteriormente conhecido como Ancient Old Parr), está disponível principalmente fora do Reino Unido, sendo popular em mercados como a América Latina, Caribe, Japão e Estados Unidos. Embora seja produzido na Escócia, o whisky não é mais comercializado no mercado britânico, sendo voltado para consumidores internacionais. Harmoniza com Carnes Grelhadas e Defumadas, Queijos, Pratos com Carne Curada e Defumada, Pratos de Frutos do Mar, Sobremesas, Pratos com Funghi e Trufas. Características: Importado da Escócia Categoria: Deluxe 12 anos. Graduação alcoólica: 40% vol. Volume: 750 ml. A partir de agora, os produtos Old Parr serão enviados sem cartuxo (caixa individual da marca) em um esforço da importadora Diageo, para promover uma operação mais sustentável e reduzir o desperdício.
WHISKY HIBIKI HARMONY JAPANESE;whisky;649.9;649.9;https://fibo.promokit.com.br/images/empresa/dce9a430-dc83-11ee-8393-edfb50bfcb17.png;Cor: âmbar Olfato: rosa, lichia, toque de alecrim, amadeirado maduro, sândalo. Paladar: mel como doçura, casca de laranja cristalizada, chocolate branco. Acabamento: sutil, final longo, com notas de Mizunara (carvalho japonês). Volume: 700 ml. Graduação alcoólica: 43% vol. País: Japão
Whisky Jura Seven Wood 700 ml;whisky;459.9;459.9;https://fibo.promokit.com.br/images/empresa/30084b60-fc2a-11ee-af4f-2370d2b0cbc3.png;"Os barris de bourbon cheios pela primeira vez e os barris de vinho francês de seis regiões diferentes trabalham no Jura Seven Wood, que oferece uma mistura de frutas e especiarias doces. Depois de passar por uma reforma completa da gama Jura 2018 Jura, em vez de ""Profecia"", ""Superstição"" e ""Elixir"", agora existem novos nomes e engarrafamentos para descobrir. O Jura Seven Wood anuncia sete tipos diferentes de madeira usados ​​para amadurecer. O uísque não é reabastecido várias vezes, mas montado a partir de barris prontos para beber pelo experiente Master Blender. Os barris utilizados são os barris ex-Bourbon preenchidos primeiro e os barris de vinho francês feitos de madeira Vosges, Bertranges, Jupilles, Allier, Tronçais e Limousin. As florestas gerenciadas de maneira sustentável em Frankeich são importantes fornecedores de madeira para a florescente indústria do vinho e fornecem diferentes tipos de madeira, que atuam sobre o líquido armazenado de maneira única. Os uísques armazenados em barricas de carvalho francês são bastante raros, motivo pelo qual o Jura Seven Wood atrai interesse. O uísque vem com uma fusão de café, gengibre, pêssego caramelizado, alcaçuz, laranja cristalizada e um pouco de chocolate ao leite, ar do mar e fumaça."
Whisky Laphroaig Quarter Cask 750 ml;whisky;669.9;669.9;https://fibo.promokit.com.br/images/empresa/7c8ece60-fc24-11ee-8c22-eda4f0a06d14.png;É o Single Malt mais vendido de Islay e o preferido do Príncipe Charles, que já visitou a destilaria duas vezes. Laphroaig encanta a crítica especializada e o público com seus whiskies turfados e complexos, e o Quarter Cask é exemplo disso. Elaborado a partir de cevada maltada defumada e seca em fogo alimentado por turfas, este destilado amadureceu em dois tipos diferentes de barris de carvalho: ex-bourbon e quarter — uma barrica de carvalho pequena, que possibilita maior contato do líquido com a madeira. Após esse meticuloso processo de produção, além das notas de defumadas de turfa, a bebida adquiriu aromas de coco, caramelo e banana. No paladar, ele se mostra intenso, profundo e levemente adocicado, com nuances de fumaça e especiarias. Você pode degustá-lo puro, com gelo ou com um pouco de água fria.
Whisky Maker's Mark Bourbon;whisky;169.9;169.9;https://fibo.promokit.com.br/images/empresa/8f8e9c80-fc2d-11ee-84b1-dfbd47750c53.png;Whisky Maker's Mark Bourbon 750 ml. Com coloração âmbar, laranja-amarelada, o bourbon tornou-se um dos destilados mais apreciados no mundo. Diferentemente da composição do whisky tradicional, o Maker’s Mark não possui centeio na sua formulação, e sim, trigo doce e vermelho de inverno, milho e cevada. O sucesso é fruto de um processo produtivo minucioso, que segue à risca os padrões de qualidade. A produção é feita em baixa escala, em lotes individuais que não ultrapassam 19 barris por lote. A produção anual é equivalente a 600 mil caixas. O Maker’s Mark é envelhecido por cerca de seis anos, depois de engarrafado é então selado em uma garrafa de forma única e selada com a cera vermelha na rolha.
WHISKY ROYAL SALUTE 21 ANOS EDI��O II ROSAS;whisky;999.9;999.9;https://fibo.promokit.com.br/images/empresa/ba239680-026d-11ef-93e7-b911602aea30.png;Royal Salute The Richard Quinn Edition II - Orange Flower, é uma joia da The Couture Collection, uma série limitada de uísques comemorativos da renomada marca escocesa. Esta edição é uma colaboração única com o estilista inglês Richard Quinn, conhecido por seu talento na Alta Costura. Inspirada nas tradições da Família Real inglesa, esta expressão é uma verdadeira obra de arte em uma garrafa de porcelana, apresentando deslumbrantes ilustrações florais em tons de laranja. Com uma maturação de 21 anos, o Orange Rose revela um perfil sensorial rico e frutado, com nuances de maçãs, pêssegos, creme brulée e toques florais distintos. No paladar, a experiência é indulgente, com notas de damasco, manga, baunilha, chocolate e especiarias de gengibre, culminando em um final longo e floral.
Whisky Suntory The Chita 700ml;whisky;579.9;579.9;https://fibo.promokit.com.br/images/empresa/509722e0-dc84-11ee-aaf1-391eae3b4219.png;WHISKY SUNTORY THE CHITA 700ML O Whiskey The Chita Suntory possui um aroma de creme brulée, cardamomo, mel de acácia e rosas desabrochando. No paladar é suave, possui um toque de menta e mel profundo. No final, carvalho limpo e claro, com especiarias, com sutis notas agridoces. Volume: – 700ml Teor alcoólico: – 43% Fabricante: – Suntory Origem: – Japão
WHISKY WHITE HORSE 700 ml;whisky;89.9;89.9;https://fibo.promokit.com.br/images/empresa/e3273db0-0e35-11ef-aef7-21742122a2bc.png;Whisky White Horse É composto por mais de 35 maltes, uma das mais elevadas proporções de maltes nos scotch whiskies. Assim como Logan, também desenvolvido por Peter Mackie, seus principais maltes são Lagavulim, Glen Elgin e Craigellachie. White Horse foi um dos primeiros scoth a serem introduzidos no Brasil, e traz até hoje o mesmo sabor rico e único, e a mesma qualidade, aqui e no mundo inteiro. Em 1890, na ilha de Islay, Peter Mackie, desenvolveu White Horse Old Scotch Whisky. A inspiração do nome de White Horse veio de uma pousada ao lado da casa de Peter, de onde partiam os mais bravos cavalheiros da região, com destino a Londres.
CHIVAS REGAL 18 ANOS;whisky;389.9;389.9;https://fibo.promokit.com.br/images/empresa/1e393250-0a49-11ef-8dd7-a5d688447146.png;Whisky Chivas Regal 18 anos 750 ml Lançado em 1997, este uísque é feito a partir da combinação dos mais puros uísques de grãos e maltes, cada um deles, envelhecido em barris especiais de carvalho por 18 anos ou mais. Uísque de sabor excepcionalmente rico e suave com um paladar aveludado de chocolate escuro com notas florais elegantes. O uísque vende 120 mil caixas por ano no mundo. Origem: Escócia Categoria: 18 Anos Graduação: 40% vol. Volume: 750 ml.
WHISKY MARKER�S 750 KENTUCKY;whisky;164.9;164.9;https://fibo.promokit.com.br/images/empresa/3b86c380-0a4a-11ef-93e7-b911602aea30.png;Whisky Maker's Mark Bourbon 750 ml. Com coloração âmbar, laranja-amarelada, o bourbon tornou-se um dos destilados mais apreciados no mundo. Diferentemente da composição do whisky tradicional, o Maker’s Mark não possui centeio na sua formulação, e sim, trigo doce e vermelho de inverno, milho e cevada. O sucesso é fruto de um processo produtivo minucioso, que segue à risca os padrões de qualidade. A produção é feita em baixa escala, em lotes individuais que não ultrapassam 19 barris por lote. A produção anual é equivalente a 600 mil caixas. O Maker’s Mark é envelhecido por cerca de seis anos, depois de engarrafado é então selado em uma garrafa de forma única e selada com a cera vermelha na rolha.
